"","id","dam","sire"
"762","2004_T-02_1",NA,NA
"763","2004_U-08_1",NA,NA
"764","2004_U-08_2",NA,NA
"765","2005_B-05_1",NA,NA
"766","2005_B-05_2",NA,NA
"767","2005_B-07_1",NA,NA
"768","2005_E-13_2",NA,NA
"769","2005_H-Barrel_1",NA,NA
"770","2005_H-Barrel_2",NA,NA
"771","2005_H-Canoe_1",NA,NA
"772","2005_H-Canoe_2",NA,NA
"773","2005_P-CE_1",NA,NA
"774","2005_S-06_1",NA,NA
"775","2005_S-06_2",NA,NA
"776","2006_CAMP E_1",NA,NA
"777","2006_K-06_2",NA,NA
"778","2006_R-03_1",NA,NA
"779","2006_S-06_1",NA,NA
"780","2006_U-09_1",NA,NA
"781","2006_U-09_2",NA,NA
"782","2007_I-01_1",NA,NA
"783","2007_I-01_2",NA,NA
"784","2007_K-06_1",NA,NA
"785","2007_K-06_2",NA,NA
"786","2007_K-06_3",NA,NA
"787","2007_P-13_1",NA,NA
"788","2007_P-13_2",NA,NA
"789","2007_P-15_1",NA,NA
"790","2007_P-15_2",NA,NA
"791","2007_U-03_2",NA,NA
"792","2007_U-16_A",NA,NA
"793","2007_U-16_2",NA,NA
"794","2008_Camp NW_1",NA,NA
"795","2008_Camp NW_2",NA,NA
"796","2008_G-04_1",NA,NA
"797","2008_H-Canoe_1",NA,NA
"798","2008_H-Canoe_2",NA,NA
"799","2008_H-far west_1",NA,NA
"800","2008_H-far west_2",NA,NA
"801","2008_K-14_1",NA,NA
"802","2008_K-14_2",NA,NA
"803","2008_Q-08_1",NA,NA
"804","2008_Q-08_2",NA,NA
"805","2008_Q-08_R1",NA,NA
"806","2008_R-02_1",NA,NA
"807","2008_R-02_2",NA,NA
"808","2008_U-02_2",NA,NA
"809","2008_U-03_1",NA,NA
"810","2008_U-03_2",NA,NA
"811","2008_U-03_R1",NA,NA
"812","2008_U-04_1",NA,NA
"813","2008_U-04_2",NA,NA
"814","2008_Unk_1",NA,NA
"815","2008_Z-07_1",NA,NA
"816","2008_Z-07_2",NA,NA
"817","0944-06017",NA,NA
"818","0944-06018",NA,NA
"819","2009_campEply_1",NA,NA
"820","2009_campEply_2",NA,NA
"821","2009_I-11_1",NA,NA
"822","2009_N-01_1",NA,NA
"823","2009_nwcmp_1",NA,NA
"824","2009_S-08_1",NA,NA
"825","2009_S-08_2",NA,NA
"826","2009_secmp_1",NA,NA
"827","2009_secmp_2",NA,NA
"828","2009_SW new ply_1",NA,NA
"829","2009_swcmp_1",NA,NA
"830","2009_swcmp_2",NA,NA
"831","2009_T-02_1",NA,NA
"832","2009_T-02_2",NA,NA
"833","2009_U-03_1",NA,NA
"834","2009_U-03_2",NA,NA
"835","2010_Camp east_1",NA,NA
"836","2010_Camp Nwply_1",NA,NA
"837","2010_Camp south_1",NA,NA
"838","2010_Camp south_2",NA,NA
"839","2010_Camp SW prop_1",NA,NA
"840","2010_Camp SW prop_2",NA,NA
"841","2010_D-07_1",NA,NA
"842","2010_D-07_2",NA,NA
"843","2010_H=BURN_1",NA,NA
"844","2010_H=BURN_2",NA,NA
"845","2010_I-08_1",NA,NA
"846","2010_I-08_2",NA,NA
"847","2010_J-02_1",NA,NA
"848","2010_J-02_2",NA,NA
"849","2010_K-11_1",NA,NA
"850","2010_K-11_2",NA,NA
"851","2010_K-14_1",NA,NA
"852","2010_L-05_1",NA,NA
"853","2010_L-05_2",NA,NA
"854","2010_M-03_1",NA,NA
"855","2010_M-05 out_1",NA,NA
"856","2010_S-08_1",NA,NA
"857","2010_S-08_2",NA,NA
"858","2010_SE Prop_1",NA,NA
"859","2010_T-02_1",NA,NA
"860","2010_T-02_2",NA,NA
"861","2010_U-04_1",NA,NA
"862","2010_U-04_2",NA,NA
"863","2010_U-log_1",NA,NA
"864","2010_U-log_2",NA,NA
"865","2011_Camp E_1",NA,NA
"866","2011_E-50_A",NA,NA
"867","2011_E-50_B",NA,NA
"868","2011_G-16_1",NA,NA
"869","2011_G-16_2",NA,NA
"870","2011_H=BURN_1",NA,NA
"871","2011_H-01_1",NA,NA
"872","2011_H-01_2",NA,NA
"873","2011_P-box_1",NA,NA
"874","2011_Q-12_1",NA,NA
"875","2011_Q-12_2",NA,NA
"876","2011_S-02_1",NA,NA
"877","2011_S-03_1",NA,NA
"878","2011_S-03_2",NA,NA
"879","2011_v-natural_1",NA,NA
"880","2011_Z-04_1",NA,NA
"881","2011_Z-06_1",NA,NA
"882","2011_Z-06_2",NA,NA
"883","2011_Z-08_1",NA,NA
"884","2011_Z-08_2",NA,NA
"885","2012_E-09_1",NA,NA
"886","2012_E-14_R1",NA,NA
"887","2012_G-04_1",NA,NA
"888","2012_G-07_1",NA,NA
"889","2012_G-11_RA",NA,NA
"890","2012_G-11_RB",NA,NA
"891","2012_G-12_1",NA,NA
"892","2012_G-12_2",NA,NA
"893","2012_I-02_1",NA,NA
"894","2012_I-02_2",NA,NA
"895","2012_K-09_1",NA,NA
"896","2012_K-09_2",NA,NA
"897","2012_K-09_R1",NA,NA
"898","2012_K-09_R2",NA,NA
"899","2012_M-11_1",NA,NA
"900","2012_O-05_1",NA,NA
"901","2012_Z-01_1",NA,NA
"902","2012_Z-01_2",NA,NA
"903","2013_I-06_1",NA,NA
"904","2013_R-03_1",NA,NA
"905","2013_U-03_A",NA,NA
"906","2013_U-03_B",NA,NA
"907","2013_U-04 HP_1",NA,NA
"908","2013_U-04 HP_2",NA,NA
"909","2014_G-03_1",NA,NA
"910","2014_K-03_1",NA,NA
"911","2014_N-10_1",NA,NA
"912","2014_S-03_1",NA,NA
"913","2014_U-03_1",NA,NA
"914","2015_K-04_2",NA,NA
"915","2016_G-07_1",NA,NA
"916","2016_H-HP_1",NA,NA
"917","2016_R-02_1",NA,NA
"918","2016_S-07_1",NA,NA
"919","2016_S-07_2",NA,NA
"920","2016_S-07_C",NA,NA
"921","2016_S-07_D",NA,NA
"922","2017_O-03_1",NA,NA
"923","554-19128",NA,NA
"924","554-19129",NA,NA
"925","554-19130",NA,NA
"926","554-19131",NA,NA
"927","584-02022",NA,NA
"928","584-02023",NA,NA
"929","584-02038",NA,NA
"930","584-02039",NA,NA
"931","584-02046",NA,NA
"932","584-02047",NA,NA
"933","584-02052",NA,NA
"934","584-02053",NA,NA
"935","584-02054",NA,NA
"936","584-02055",NA,NA
"937","584-02060",NA,NA
"938","584-02071",NA,NA
"939","584-02072",NA,NA
"940","584-02083",NA,NA
"941","584-02084",NA,NA
"942","584-02119",NA,NA
"943","584-02135",NA,NA
"944","584-02165",NA,NA
"945","584-02166",NA,NA
"946","584-02171",NA,NA
"947","584-02172",NA,NA
"948","584-02180",NA,NA
"949","584-02182",NA,NA
"950","584-02184",NA,NA
"951","584-02185",NA,NA
"952","584-02187",NA,NA
"953","584-02188",NA,NA
"954","584-02192",NA,NA
"955","584-02193",NA,NA
"956","584-02194",NA,NA
"957","584-02195",NA,NA
"958","584-02196",NA,NA
"959","584-02198",NA,NA
"960","584-02199",NA,NA
"961","584-02202",NA,NA
"962","584-02203",NA,NA
"963","584-02205",NA,NA
"964","584-02211",NA,NA
"965","584-02439",NA,NA
"966","584-02440",NA,NA
"967","584-02467",NA,NA
"968","584-02469",NA,NA
"969","584-02470",NA,NA
"970","584-09968",NA,NA
"971","584-09969",NA,NA
"972","584-12813",NA,NA
"973","584-12814",NA,NA
"974","584-12858",NA,NA
"975","584-12859",NA,NA
"976","584-12867",NA,NA
"977","584-12879",NA,NA
"978","584-12890",NA,NA
"979","584-12891",NA,NA
"980","664-94948",NA,NA
"981","674-62985",NA,NA
"982","684-45101",NA,NA
"983","684-45102",NA,NA
"984","684-45113",NA,NA
"985","684-45118",NA,NA
"986","684-45119",NA,NA
"987","684-45129",NA,NA
"988","684-45153",NA,NA
"989","684-45154",NA,NA
"990","684-45164",NA,NA
"991","684-45165",NA,NA
"992","684-45166",NA,NA
"993","684-45167",NA,NA
"994","684-45168",NA,NA
"995","684-45184",NA,NA
"996","684-45185",NA,NA
"997","684-45186",NA,NA
"998","684-45187",NA,NA
"999","684-45188",NA,NA
"1000","684-45191",NA,NA
"1001","684-45192",NA,NA
"1002","684-45196",NA,NA
"1003","684-45197",NA,NA
"1004","684-45198",NA,NA
"1005","684-45199",NA,NA
"1006","684-45200",NA,NA
"1007","684-45209",NA,NA
"1008","684-45242",NA,NA
"1009","684-45243",NA,NA
"1010","684-45244",NA,NA
"1011","684-45245",NA,NA
"1012","684-45246",NA,NA
"1013","684-45247",NA,NA
"1014","684-45248",NA,NA
"1015","684-45268",NA,NA
"1016","684-45269",NA,NA
"1017","684-45289",NA,NA
"1018","684-45290",NA,NA
"1019","684-45301",NA,NA
"1020","684-45303",NA,NA
"1021","684-45304",NA,NA
"1022","684-45331",NA,NA
"1023","684-45332",NA,NA
"1024","684-45333",NA,NA
"1025","684-45334",NA,NA
"1026","684-45335",NA,NA
"1027","684-45337",NA,NA
"1028","684-45338",NA,NA
"1029","684-45342",NA,NA
"1030","684-45343",NA,NA
"1031","684-45344",NA,NA
"1032","684-45345",NA,NA
"1033","684-45346",NA,NA
"1034","684-45347",NA,NA
"1035","684-45348",NA,NA
"1036","684-45351",NA,NA
"1037","684-45352",NA,NA
"1038","684-45365",NA,NA
"1039","684-45386",NA,NA
"1040","684-45392",NA,NA
"1041","684-45393",NA,NA
"1042","684-45612",NA,NA
"1043","684-45613",NA,NA
"1044","684-45614",NA,NA
"1045","684-45615",NA,NA
"1046","684-45640",NA,NA
"1047","684-45648",NA,NA
"1048","684-45649",NA,NA
"1049","684-45671",NA,NA
"1050","684-45672",NA,NA
"1051","684-45675",NA,NA
"1052","684-45676",NA,NA
"1053","684-45677",NA,NA
"1054","684-45679",NA,NA
"1055","684-45709",NA,NA
"1056","684-45710",NA,NA
"1057","684-45714",NA,NA
"1058","684-45715",NA,NA
"1059","684-45742",NA,NA
"1060","684-45748",NA,NA
"1061","684-45749",NA,NA
"1062","684-45750",NA,NA
"1063","684-45751",NA,NA
"1064","684-45752",NA,NA
"1065","684-45765",NA,NA
"1066","684-45766",NA,NA
"1067","684-45767",NA,NA
"1068","684-45768",NA,NA
"1069","684-45769",NA,NA
"1070","684-45790",NA,NA
"1071","684-45791",NA,NA
"1072","684-45792",NA,NA
"1073","684-45793",NA,NA
"1074","684-45800",NA,NA
"1075","684-45809",NA,NA
"1076","684-45810",NA,NA
"1077","684-45811",NA,NA
"1078","684-45821",NA,NA
"1079","684-45822",NA,NA
"1080","684-45823",NA,NA
"1081","684-45826",NA,NA
"1082","684-45839",NA,NA
"1083","684-45840",NA,NA
"1084","684-45841",NA,NA
"1085","684-45846",NA,NA
"1086","684-45938",NA,NA
"1087","684-45941",NA,NA
"1088","684-45983",NA,NA
"1089","684-45998",NA,NA
"1090","684-59709",NA,NA
"1091","684-59710",NA,NA
"1092","684-59711",NA,NA
"1093","684-59747",NA,NA
"1094","684-59748",NA,NA
"1095","684-59830",NA,NA
"1096","684-59858",NA,NA
"1097","684-59859",NA,NA
"1098","684-59884",NA,NA
"1099","684-59885",NA,NA
"1100","684-59886",NA,NA
"1101","684-59887",NA,NA
"1102","684-59892",NA,NA
"1103","684-59893",NA,NA
"1104","684-59896",NA,NA
"1105","684-59897",NA,NA
"1106","684-59899",NA,NA
"1107","684-59900",NA,NA
"1108","684-59938",NA,NA
"1109","684-59939",NA,NA
"1110","684-59940",NA,NA
"1111","684-59943",NA,NA
"1112","684-59945",NA,NA
"1113","714-10627",NA,NA
"1114","714-10628",NA,NA
"1115","714-10638",NA,NA
"1116","714-10639",NA,NA
"1117","714-10652",NA,NA
"1118","714-10653",NA,NA
"1119","714-10758",NA,NA
"1120","714-10759",NA,NA
"1121","714-10772",NA,NA
"1122","714-10773",NA,NA
"1123","714-10792",NA,NA
"1124","714-10793",NA,NA
"1125","714-10794",NA,NA
"1126","714-10795",NA,NA
"1127","714-10805",NA,NA
"1128","714-10806",NA,NA
"1129","714-10809",NA,NA
"1130","714-10814",NA,NA
"1131","714-10822",NA,NA
"1132","714-10824",NA,NA
"1133","714-10828",NA,NA
"1134","714-10830",NA,NA
"1135","714-10831",NA,NA
"1136","714-10832",NA,NA
"1137","714-10835",NA,NA
"1138","714-10836",NA,NA
"1139","714-10839",NA,NA
"1140","714-11120",NA,NA
"1141","714-11121",NA,NA
"1142","714-11129",NA,NA
"1143","714-11130",NA,NA
"1144","714-11225",NA,NA
"1145","714-11226",NA,NA
"1146","714-11229",NA,NA
"1147","714-11230",NA,NA
"1148","714-11234",NA,NA
"1149","714-11235",NA,NA
"1150","714-11236",NA,NA
"1151","714-11237",NA,NA
"1152","714-11238",NA,NA
"1153","714-11274",NA,NA
"1154","714-11275",NA,NA
"1155","714-11291",NA,NA
"1156","714-11292",NA,NA
"1157","714-11293",NA,NA
"1158","714-11332",NA,NA
"1159","714-11334",NA,NA
"1160","714-11335",NA,NA
"1161","714-11336",NA,NA
"1162","714-11361",NA,NA
"1163","714-11363",NA,NA
"1164","714-11401",NA,NA
"1165","714-11402",NA,NA
"1166","714-11410",NA,NA
"1167","714-11411",NA,NA
"1168","714-11414",NA,NA
"1169","714-11415",NA,NA
"1170","714-11486",NA,NA
"1171","714-11487",NA,NA
"1172","714-17198",NA,NA
"1173","714-17199",NA,NA
"1174","714-17272",NA,NA
"1175","714-17273",NA,NA
"1176","714-17376",NA,NA
"1177","714-17377",NA,NA
"1178","714-17444",NA,NA
"1179","714-17445",NA,NA
"1180","714-17446",NA,NA
"1181","714-17486",NA,NA
"1182","714-17487",NA,NA
"1183","714-17491",NA,NA
"1184","714-17492",NA,NA
"1185","714-17496",NA,NA
"1186","714-17497",NA,NA
"1187","714-17498",NA,NA
"1188","714-17499",NA,NA
"1189","714-17500",NA,NA
"1190","724-39173",NA,NA
"1191","724-39174",NA,NA
"1192","724-39177",NA,NA
"1193","754-10379",NA,NA
"1194","754-10380",NA,NA
"1195","754-10409",NA,NA
"1196","764-55158",NA,NA
"1197","764-55160",NA,NA
"1198","764-55161",NA,NA
"1199","764-55167",NA,NA
"1200","764-55168",NA,NA
"1201","764-55170",NA,NA
"1202","764-55203",NA,NA
"1203","764-55426",NA,NA
"1204","794-53869",NA,NA
"1205","794-65873",NA,NA
"1206","794-65874",NA,NA
"1207","794-65886",NA,NA
"1208","794-65887",NA,NA
"1209","844-74849",NA,NA
"1210","844-74851",NA,NA
"1211","844-74853",NA,NA
"1212","864-01099",NA,NA
"1213","864-01100",NA,NA
"1214","0944-02430",NA,NA
"1215","554-56620",NA,NA
"1216","0944-06082",NA,NA
"1217","754-10197",NA,NA
"1218","0944-06094",NA,NA
"1219","0944-06096",NA,NA
"1220","754-10179",NA,NA
"1221","0944-06099",NA,NA
"1222","0944-06066",NA,NA
"1223","674-62707",NA,NA
"1224","0944-06081",NA,NA
"1225","674-62758",NA,NA
"1226","0944-06086",NA,NA
"1227","0944-06239",NA,NA
"1228","554-56618",NA,NA
"1229","844-74871",NA,NA
"1230","754-10180",NA,NA
"1231","754-10497",NA,NA
"1232","0944-06065",NA,NA
"1233","674-62725",NA,NA
"1234","0944-02417",NA,NA
"1235","764-55199",NA,NA
"1236","794-53828",NA,NA
"1237","764-55183",NA,NA
"1238","0944-06078",NA,NA
"1239","554-56623",NA,NA
"1240","754-10184",NA,NA
"1241","0944-02418",NA,NA
"1242","0944-06067",NA,NA
"1243","754-10192",NA,NA
"1244","0944-06079",NA,NA
"1245","754-10400",NA,NA
"1246","0944-06234",NA,NA
"1247","0944-06230",NA,NA
"1248","0944-06014",NA,NA
"1249","0944-06059",NA,NA
"1250","844-74870",NA,NA
"1251","794-53846",NA,NA
"1252","754-10498",NA,NA
"1253","0944-02412",NA,NA
"1254","764-55247",NA,NA
"1255","0944-02423",NA,NA
"1256","0944-06244",NA,NA
"1257","764-55455",NA,NA
"1258","674-62713",NA,NA
"1259","0944-06085",NA,NA
"1260","674-62756",NA,NA
"1261","764-55236",NA,NA
"1262","0944-06058",NA,NA
"1263","794-53832",NA,NA
"1264","0944-06002",NA,NA
"1265","0944-06232",NA,NA
"1266","754-10154",NA,NA
"1267","0944-06071",NA,NA
"1268","674-62702",NA,NA
"1269","754-10478",NA,NA
"1270","0944-06003",NA,NA
"1271","0944-06064",NA,NA
"1272","754-10186",NA,NA
"1273","754-10037",NA,NA
"1274","0944-06218",NA,NA
"1275","0944-06223",NA,NA
"1276","714-11400",NA,NA
"1277","794-53834",NA,NA
"1278","764-55467",NA,NA
"1279","0944-06220",NA,NA
"1280","674-62728",NA,NA
"1281","0944-02421",NA,NA
"1282","0944-02420",NA,NA
"1283","554-56616",NA,NA
"1284","754-10172",NA,NA
"1285","0944-06219",NA,NA
"1286","674-62746",NA,NA
"1287","0944-06236",NA,NA
"1288","0944-02416",NA,NA
"1289","0944-06073",NA,NA
"1290","674-62715",NA,NA
"1291","0944-06229",NA,NA
"1292","0944-06098",NA,NA
"1293","674-62719",NA,NA
"1294","754-10187",NA,NA
"1295","674-62750",NA,NA
"1296","764-55494",NA,NA
"1297","0944-06005",NA,NA
"1298","0944-06226",NA,NA
"1299","764-55466",NA,NA
"1300","754-10200",NA,NA
"1301","674-62716",NA,NA
"1302","674-62739",NA,NA
"1303","0944-06083",NA,NA
"1304","0944-06225",NA,NA
"1305","754-10196",NA,NA
"1306","754-10490",NA,NA
"1307","0944-06238",NA,NA
"1308","0944-06089",NA,NA
"1309","674-62754",NA,NA
"1310","674-62501",NA,NA
"1311","764-55493",NA,NA
"1312","0944-06221",NA,NA
"1313","754-10479",NA,NA
"1314","0944-06097",NA,NA
"1315","764-55497",NA,NA
"1316","0944-06243",NA,NA
"1317","754-10161",NA,NA
"1318","674-62736",NA,NA
"1319","0944-06240",NA,NA
"1320","754-10002",NA,NA
"1321","0944-06088",NA,NA
"1322","0944-06100",NA,NA
"1323","0944-06011",NA,NA
"1324","754-10199",NA,NA
"1325","764-55243",NA,NA
"1326","554-56622",NA,NA
"1327","0944-06237",NA,NA
"1328","0944-06012",NA,NA
"1329","0944-06013",NA,NA
"1330","0944-06235",NA,NA
"1331","0944-06015",NA,NA
"1332","554-56624",NA,NA
"1333","764-55471",NA,NA
"1334","754-10190",NA,NA
"1335","674-62717",NA,NA
"1336","764-55250",NA,NA
"1337","794-53833",NA,NA
"1338","0944-06077",NA,NA
"1339","674-62726",NA,NA
"1340","0944-06070",NA,NA
"1341","0944-06233",NA,NA
"1342","0944-06093",NA,NA
"1343","0944-06084",NA,NA
"1344","674-62710",NA,NA
"1345","794-53855",NA,NA
"1346","0944-06217",NA,NA
"1347","0944-02426",NA,NA
"1348","0944-06069",NA,NA
"1349","794-53845",NA,NA
"1350","674-62747",NA,NA
"1351","674-62744",NA,NA
"1352","0944-06241",NA,NA
"1353","0944-06227",NA,NA
"1354","674-62751",NA,NA
"1355","0944-06231",NA,NA
"1356","674-62752",NA,NA
"1357","0944-06091",NA,NA
"1358","0944-06076",NA,NA
"1359","674-62711",NA,NA
"1360","0944-06228",NA,NA
"1361","684-59924",NA,NA
"1362","0944-06250",NA,NA
"1363","674-62722",NA,NA
"1364","674-62727",NA,NA
"1365","0944-06249",NA,NA
"1366","0944-06246",NA,NA
"1367","0944-06072",NA,NA
"1368","0944-05811",NA,NA
"1369","0944-06095",NA,NA
"1370","0944-06247",NA,NA
"1371","0944-06248",NA,NA
"1372","0944-06245",NA,NA
"1373","1034-12319",NA,NA
"1374","0944-05803",NA,NA
"1375","844-74869",NA,NA
"1376","0944-05807",NA,NA
"1377","0944-05810",NA,NA
"1378","0944-05804",NA,NA
"1379","0944-05806",NA,NA
"1380","0944-05802",NA,NA
"1381","0944-05812",NA,NA
"1382","0944-05808",NA,NA
"1383","0944-05809",NA,NA
"1384","0944-05805",NA,NA
"1385","0944-05801",NA,NA
"1386","1034-12306",NA,NA
"1387","1034-12305",NA,NA
"1388","1034-12307",NA,NA
"1389","1034-12303",NA,NA
"1390","1034-12304",NA,NA
"1391","1034-12311",NA,NA
"1392","1034-12310",NA,NA
"1393","1034-12309",NA,NA
"1394","1034-12314",NA,NA
"1395","1034-12301",NA,NA
"1396","754-10483",NA,NA
"1397","1034-12302",NA,NA
"1398","1034-12308",NA,NA
"1399","1034-12313",NA,NA
"1400","1034-12312",NA,NA
"1401","944-05625",NA,NA
"1402","1034-12321",NA,NA
"1403","764-55?41",NA,NA
"1404","554-19120",NA,NA
"1405","554-19160",NA,NA
"1406","554-19109",NA,NA
"1407","554-19103",NA,NA
"1408","554-19117",NA,NA
"1409","554-19161",NA,NA
"1410","554-19106",NA,NA
"1411","554-19105",NA,NA
"1412","554-19104",NA,NA
"1413","554-19114",NA,NA
"1414","554-19110",NA,NA
"1415","554-19119",NA,NA
"1416","554-19155",NA,NA
"1417","554-19108",NA,NA
"1418","554-19121",NA,NA
"1419","554-19101",NA,NA
"1420","554-19102",NA,NA
"1421","554-19162",NA,NA
"1422","554-19107",NA,NA
"1423","554-19118",NA,NA
"1424","554-19113",NA,NA
"1425","554-19111",NA,NA
"1426","554-19127",NA,NA
"1427","554-19112",NA,NA
"1428","554-19156",NA,NA
"1429","554-19122",NA,NA
"1430","554-19116",NA,NA
"1431","554-19159",NA,NA
"1432","584-12810",NA,NA
"1433","584-12811",NA,NA
"1434","584-12812",NA,NA
"1435","584-01855",NA,NA
"1436","584-01842",NA,NA
"1437","584-12835",NA,NA
"1438","584-12836",NA,NA
"1439","584-01879",NA,NA
"1440","584-12837",NA,NA
"1441","584-12839",NA,NA
"1442","584-12848",NA,NA
"1443","584-12853",NA,NA
"1444","584-12840",NA,NA
"1445","584-12838",NA,NA
"1446","584-01851",NA,NA
"1447","584-12844",NA,NA
"1448","584-01861",NA,NA
"1449","584-02864",NA,NA
"1450","584-12834",NA,NA
"1451","584-12845",NA,NA
"1452","584-12866",NA,NA
"1453","584-01857",NA,NA
"1454","584-12861",NA,NA
"1455","584-12843",NA,NA
"1456","584-01862",NA,NA
"1457","584-12833",NA,NA
"1458","584-12801",NA,NA
"1459","584-12849",NA,NA
"1460","584-12842",NA,NA
"1461","584-12841",NA,NA
"1462","584-02481",NA,NA
"1463","584-02468",NA,NA
"1464","584-02436",NA,NA
"1465","584-02423",NA,NA
"1466","584-02435",NA,NA
"1467","584-12846",NA,NA
"1468","584-02420",NA,NA
"1469","584-02490",NA,NA
"1470","584-02417",NA,NA
"1471","584-02464",NA,NA
"1472","584-02418",NA,NA
"1473","584-02406",NA,NA
"1474","584-02411",NA,NA
"1475","584-02410",NA,NA
"1476","584-02413",NA,NA
"1477","584-01875",NA,NA
"1478","584-02403",NA,NA
"1479","584-01858",NA,NA
"1480","584-02466",NA,NA
"1481","584-02438",NA,NA
"1482","584-02424",NA,NA
"1483","584-02453",NA,NA
"1484","584-12864",NA,NA
"1485","584-02463",NA,NA
"1486","584-12863",NA,NA
"1487","584-02480",NA,NA
"1488","584-02445",NA,NA
"1489","584-02422",NA,NA
"1490","584-02401",NA,NA
"1491","584-02427",NA,NA
"1492","584-12865",NA,NA
"1493","584-02415",NA,NA
"1494","584-02437",NA,NA
"1495","584-02412",NA,NA
"1496","584-02409",NA,NA
"1497","584-02407",NA,NA
"1498","584-02404",NA,NA
"1499","584-02479",NA,NA
"1500","584-02461",NA,NA
"1501","584-02462",NA,NA
"1502","584-02405",NA,NA
"1503","584-02421",NA,NA
"1504","584-02416",NA,NA
"1505","584-02419",NA,NA
"1506","584-02402",NA,NA
"1507","584-02408",NA,NA
"1508","584-02429",NA,NA
"1509","584-02428",NA,NA
"1510","584-02414",NA,NA
"1511","584-12058",NA,NA
"1512","584-12032",NA,NA
"1513","584-12086",NA,NA
"1514","584-12051",NA,NA
"1515","584-12047",NA,NA
"1516","584-12027",NA,NA
"1517","584-12017",NA,NA
"1518","584-12014",NA,NA
"1519","584-12068",NA,NA
"1520","584-02496",NA,NA
"1521","584-12044",NA,NA
"1522","584-12067",NA,NA
"1523","584-02498",NA,NA
"1524","584-12026",NA,NA
"1525","584-12053",NA,NA
"1526","584-01891",NA,NA
"1527","584-02499",NA,NA
"1528","584-12072",NA,NA
"1529","584-01836",NA,NA
"1530","584-12080",NA,NA
"1531","584-12065",NA,NA
"1532","584-12054",NA,NA
"1533","584-12023",NA,NA
"1534","584-02497",NA,NA
"1535","584-12066",NA,NA
"1536","584-12064",NA,NA
"1537","584-12075",NA,NA
"1538","584-01892",NA,NA
"1539","584-12100",NA,NA
"1540","584-12089",NA,NA
"1541","584-12095",NA,NA
"1542","584-12061",NA,NA
"1543","584-12096",NA,NA
"1544","584-12099",NA,NA
"1545","584-12059",NA,NA
"1546","584-12094",NA,NA
"1547","584-01872",NA,NA
"1548","584-12019",NA,NA
"1549","584-12090",NA,NA
"1550","584-12091",NA,NA
"1551","584-12020",NA,NA
"1552","584-12062",NA,NA
"1553","584-12046",NA,NA
"1554","584-12018",NA,NA
"1555","584-12073",NA,NA
"1556","584-12092",NA,NA
"1557","584-12093",NA,NA
"1558","584-12029",NA,NA
"1559","584-12033",NA,NA
"1560","584-12088",NA,NA
"1561","584-12098",NA,NA
"1562","584-12097",NA,NA
"1563","584-12025",NA,NA
"1564","584-12021",NA,NA
"1565","584-12070",NA,NA
"1566","584-12049",NA,NA
"1567","584-12045",NA,NA
"1568","584-12024",NA,NA
"1569","584-12060",NA,NA
"1570","584-12085",NA,NA
"1571","584-12008",NA,NA
"1572","584-12035",NA,NA
"1573","584-12087",NA,NA
"1574","584-12041",NA,NA
"1575","584-12043",NA,NA
"1576","584-12009",NA,NA
"1577","584-12069",NA,NA
"1578","584-12071",NA,NA
"1579","584-12050",NA,NA
"1580","584-12031",NA,NA
"1581","584-01873",NA,NA
"1582","584-12076",NA,NA
"1583","584-12055",NA,NA
"1584","584-12056",NA,NA
"1585","584-12016",NA,NA
"1586","584-12083",NA,NA
"1587","584-12034",NA,NA
"1588","584-12011",NA,NA
"1589","584-12036",NA,NA
"1590","584-12042",NA,NA
"1591","584-12010",NA,NA
"1592","584-12039",NA,NA
"1593","584-12077",NA,NA
"1594","584-12057",NA,NA
"1595","584-01846",NA,NA
"1596","584-12082",NA,NA
"1597","584-12007",NA,NA
"1598","584-12078",NA,NA
"1599","584-12013",NA,NA
"1600","584-12052",NA,NA
"1601","584-12038",NA,NA
"1602","584-12030",NA,NA
"1603","584-12063",NA,NA
"1604","584-12040",NA,NA
"1605","584-12074",NA,NA
"1606","584-12048",NA,NA
"1607","584-12015",NA,NA
"1608","584-12037",NA,NA
"1609","584-12028",NA,NA
"1610","584-12081",NA,NA
"1611","584-12079",NA,NA
"1612","584-12084",NA,NA
"1613","584-02500",NA,NA
"1614","584-12022",NA,NA
"1615","584-12012",NA,NA
"1616","584-01600",NA,NA
"1617","584-09631",NA,NA
"1618","584-12807",NA,NA
"1619","584-12897",NA,NA
"1620","584-01599",NA,NA
"1621","584-01895",NA,NA
"1622","584-01595",NA,NA
"1623","584-01589",NA,NA
"1624","584-01592",NA,NA
"1625","584-01597",NA,NA
"1626","584-01894",NA,NA
"1627","584-12889",NA,NA
"1628","584-09630",NA,NA
"1629","584-01593",NA,NA
"1630","584-01594",NA,NA
"1631","584-09633",NA,NA
"1632","584-09997",NA,NA
"1633","584-01598",NA,NA
"1634","584-09996",NA,NA
"1635","584-09635",NA,NA
"1636","584-12900",NA,NA
"1637","584-01896",NA,NA
"1638","584-01893",NA,NA
"1639","584-01899",NA,NA
"1640","584-09999",NA,NA
"1641","584-10000",NA,NA
"1642","584-12898",NA,NA
"1643","584-01596",NA,NA
"1644","584-12899",NA,NA
"1645","584-01590",NA,NA
"1646","584-09998",NA,NA
"1647","584-09634",NA,NA
"1648","584-01897",NA,NA
"1649","584-01898",NA,NA
"1650","584-01591",NA,NA
"1651","584-01900",NA,NA
"1652","584-09632",NA,NA
"1653","584-01588",NA,NA
